"timeMillisSpent","score"
50193,"0hard/-6019987soft"
50550,"0hard/-6000860soft"
50888,"0hard/-5988767soft"
51217,"0hard/-5969593soft"
51412,"0hard/-5959845soft"
51413,"0hard/-5930011soft"
52811,"0hard/-5910966soft"
53203,"0hard/-5901547soft"
53319,"0hard/-5899700soft"
53376,"0hard/-5891983soft"
53521,"0hard/-5889206soft"
53522,"0hard/-5856598soft"
53872,"0hard/-5852941soft"
54497,"0hard/-5851310soft"
54686,"0hard/-5833603soft"
54933,"0hard/-5811168soft"
55408,"0hard/-5791863soft"
55909,"0hard/-5765733soft"
55944,"0hard/-5761548soft"
56319,"0hard/-5758952soft"
56823,"0hard/-5757967soft"
56902,"0hard/-5749700soft"
57081,"0hard/-5708601soft"
57671,"0hard/-5704051soft"
58367,"0hard/-5699214soft"
58368,"0hard/-5682034soft"
59121,"0hard/-5675296soft"
59470,"0hard/-5662359soft"
59749,"0hard/-5637814soft"
60855,"0hard/-5629946soft"
60856,"0hard/-5579864soft"
61572,"0hard/-5572482soft"
62359,"0hard/-5565260soft"
62398,"0hard/-5562694soft"
62638,"0hard/-5556618soft"
62743,"0hard/-5555332soft"
62744,"0hard/-5531752soft"
63225,"0hard/-5519645soft"
63226,"0hard/-5517245soft"
63669,"0hard/-5515240soft"
63669,"0hard/-5499661soft"
63669,"0hard/-5492709soft"
64057,"0hard/-5473221soft"
64490,"0hard/-5460508soft"
64923,"0hard/-5449820soft"
64924,"0hard/-5436869soft"
65357,"0hard/-5379174soft"
65357,"0hard/-5374736soft"
68649,"0hard/-5352015soft"
69994,"0hard/-5342137soft"
70454,"0hard/-5339748soft"
70680,"0hard/-5314636soft"
70685,"0hard/-5313617soft"
71340,"0hard/-5304299soft"
71615,"0hard/-5286492soft"
71800,"0hard/-5277049soft"
72225,"0hard/-5268742soft"
73127,"0hard/-5268062soft"
73130,"0hard/-5250483soft"
73132,"0hard/-5247119soft"
73132,"0hard/-5236589soft"
73600,"0hard/-5221100soft"
74518,"0hard/-5213744soft"
75818,"0hard/-5204163soft"
75819,"0hard/-5204019soft"
75825,"0hard/-5191324soft"
76278,"0hard/-5168081soft"
77735,"0hard/-5140287soft"
78728,"0hard/-5140286soft"
79378,"0hard/-5128425soft"
79379,"0hard/-5121326soft"
79379,"0hard/-5120235soft"
79561,"0hard/-5083792soft"
81342,"0hard/-5081599soft"
81562,"0hard/-5079528soft"
81596,"0hard/-5061174soft"
81596,"0hard/-5045574soft"
83753,"0hard/-5044616soft"
83857,"0hard/-5034926soft"
84696,"0hard/-5034728soft"
84917,"0hard/-5029031soft"
84917,"0hard/-5013022soft"
85451,"0hard/-5007047soft"
85792,"0hard/-5001629soft"
86023,"0hard/-4990026soft"
86537,"0hard/-4984006soft"
87180,"0hard/-4968049soft"
87963,"0hard/-4962543soft"
88522,"0hard/-4958436soft"
88543,"0hard/-4929447soft"
89133,"0hard/-4928694soft"
89476,"0hard/-4920529soft"
90202,"0hard/-4920153soft"
90206,"0hard/-4915575soft"
90206,"0hard/-4906502soft"
90750,"0hard/-4896823soft"
91445,"0hard/-4872836soft"
92003,"0hard/-4854396soft"
92594,"0hard/-4847645soft"
92683,"0hard/-4837257soft"
94835,"0hard/-4832549soft"
95480,"0hard/-4807828soft"
96682,"0hard/-4807117soft"
96689,"0hard/-4805475soft"
96689,"0hard/-4804552soft"
96690,"0hard/-4793670soft"
96691,"0hard/-4792101soft"
96955,"0hard/-4787392soft"
97618,"0hard/-4782706soft"
98185,"0hard/-4777973soft"
99392,"0hard/-4770520soft"
99997,"0hard/-4751283soft"
102029,"0hard/-4747453soft"
102030,"0hard/-4747420soft"
102031,"0hard/-4746442soft"
102729,"0hard/-4745732soft"
102747,"0hard/-4736990soft"
102776,"0hard/-4715376soft"
104486,"0hard/-4708071soft"
104790,"0hard/-4700576soft"
105478,"0hard/-4692601soft"
105578,"0hard/-4692067soft"
106103,"0hard/-4685633soft"
106614,"0hard/-4677606soft"
107114,"0hard/-4670682soft"
107159,"0hard/-4641642soft"
108029,"0hard/-4639704soft"
108288,"0hard/-4631464soft"
109293,"0hard/-4630304soft"
109293,"0hard/-4626230soft"
109887,"0hard/-4617382soft"
110477,"0hard/-4616322soft"
110798,"0hard/-4600701soft"
112184,"0hard/-4597217soft"
112520,"0hard/-4577850soft"
112762,"0hard/-4570899soft"
112762,"0hard/-4548421soft"
114413,"0hard/-4545624soft"
115640,"0hard/-4543089soft"
115655,"0hard/-4541824soft"
116343,"0hard/-4541820soft"
116366,"0hard/-4532407soft"
116367,"0hard/-4532137soft"
116985,"0hard/-4529037soft"
116988,"0hard/-4528713soft"
117602,"0hard/-4528656soft"
117615,"0hard/-4521043soft"
117619,"0hard/-4518650soft"
118243,"0hard/-4517319soft"
118245,"0hard/-4517281soft"
118263,"0hard/-4489442soft"
